order_number,product_key,customer_id,order_date,ship_date,due_date,sales_amount,sales_quantity,sales_price
SO47315,BK-R89B-58,13840,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47469,BK-R64Y-40,19301,2012-03-02,2012-03-09,2012-03-14,1000,1,1000
SO47536,BK-R64Y-44,14088,2012-03-12,2012-03-19,2012-03-24,1000,1,1000
SO47812,BK-R89B-52,16252,2012-04-11,2012-04-18,2012-04-23,2182,1,2182
SO47924,BK-R89B-52,22171,2012-04-24,2012-05-01,2012-05-06,2182,1,2182
SO48156,BK-R89B-52,22581,2012-05-10,2012-05-17,2012-05-22,2182,1,2182
SO49016,BK-M68B-38,13971,2012-07-27,2012-08-03,2012-08-08,2049,1,2049
SO49210,BK-M68S-46,21331,2012-08-03,2012-08-10,2012-08-15,2071,1,2071
SO49624,BK-R64Y-38,25051,2012-09-04,2012-09-11,2012-09-16,1000,1,1000
SO49685,BK-R89B-44,17959,2012-09-12,2012-09-19,2012-09-24,2182,1,2182
SO49723,BK-R64Y-44,14366,2012-09-15,2012-09-22,2012-09-27,1000,1,1000
SO50818,BK-R89B-52,18019,2012-12-03,2012-12-10,2012-12-15,2182,1,2182
SO51181,BK-R89R-58,12132,2012-12-28,2013-01-04,2013-01-09,2443,1,2443
SO51244,BK-R19B-44,29355,2012-12-31,2013-01-07,2013-01-12,540,1,540
SO51358,PK-7098,17833,2013-01-07,2013-01-14,2013-01-19,2,1,2
SO51534,BK-M68S-38,11158,2013-01-19,2013-01-26,2013-01-31,2320,1,2320
SO51579,WB-H098,26656,2013-01-21,2013-01-28,2013-02-02,5,1,5
SO51919,HL-U509,22284,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO52012,BK-T18Y-44,14150,2013-01-30,2013-02-06,2013-02-11,742,1,742
SO52376,LJ-0192-M,11843,2013-02-07,2013-02-14,2013-02-19,50,1,50
SO52426,TI-R982,24516,2013-02-08,2013-02-15,2013-02-20,33,1,33
SO52526,TI-M267,11115,2013-02-10,2013-02-17,2013-02-22,25,1,25
SO52671,BK-M68S-42,11425,2013-02-13,2013-02-20,2013-02-25,2320,1,2320
SO52780,PK-7098,15217,2013-02-15,2013-02-22,2013-02-27,2,1,2
SO53003,BK-R89B-52,18303,2013-02-19,2013-02-26,2013-03-03,2443,1,2443
SO53340,BK-R64Y-38,19410,2013-02-25,2013-03-04,2013-03-09,1120,1,1120
SO53345,BK-R89B-52,13520,2013-02-26,2013-03-05,2013-03-10,2443,1,2443
SO53852,FE-6654,11208,2013-03-04,2013-03-11,2013-03-16,22,1,22
SO53930,TT-T092,27207,2013-03-06,2013-03-13,2013-03-18,5,1,5
SO53950,TT-M928,18030,2013-03-06,2013-03-13,2013-03-18,5,1,5
SO54115,HY-1023-70,27202,2013-03-09,2013-03-16,2013-03-21,55,1,55
SO54187,BC-R205,27874,2013-03-11,2013-03-18,2013-03-23,9,1,9
SO44069,BK-M82B-42,28395,2011-02-28,2011-03-07,2011-03-12,3375,1,3375
SO44223,BK-R93R-62,13847,2011-03-20,2011-03-27,2011-04-01,3578,1,3578
SO44619,BK-R93R-48,13789,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44927,BK-M82B-38,11448,2011-06-16,2011-06-23,2011-06-28,3375,1,3375
SO45402,BK-M82S-38,11413,2011-08-10,2011-08-17,2011-08-22,3400,1,3400
SO45446,BK-M82S-42,25990,2011-08-16,2011-08-23,2011-08-28,3400,1,3400
SO45936,BK-M82B-42,26016,2011-10-17,2011-10-24,2011-10-29,3375,1,3375
SO45947,BK-M82B-48,11943,2011-10-18,2011-10-25,2011-10-30,3375,1,3375
SO45967,BK-R50R-44,19454,2011-10-22,2011-10-29,2011-11-03,699,1,699
SO46001,BK-R93R-62,23806,2011-10-27,2011-11-03,2011-11-08,3578,1,3578
SO46153,BK-R50R-62,25928,2011-11-03,2011-11-10,2011-11-15,699,1,699
SO46201,BK-R93R-56,20610,2011-11-10,2011-11-17,2011-11-22,3578,1,3578
SO46229,BK-M82S-38,11395,2011-11-14,2011-11-21,2011-11-26,3400,1,3400
SO46517,BK-R93R-52,20624,2011-12-17,2011-12-24,2011-12-29,3578,1,3578
SO46770,BK-R89R-52,15357,2012-01-09,2012-01-16,2012-01-21,2443,1,2443
SO46878,BK-R89R-48,25061,2012-01-22,2012-01-29,2012-02-03,2443,1,2443
SO47467,BK-R89R-58,13446,2012-03-01,2012-03-08,2012-03-13,2182,1,2182
SO47657,BK-R50R-44,26138,2012-03-29,2012-04-05,2012-04-10,783,1,783
SO47809,BK-R50B-44,26187,2012-04-10,2012-04-17,2012-04-22,783,1,783
SO48548,BK-R89R-52,16414,2012-06-12,2012-06-19,2012-06-24,2443,1,2443
SO48552,BK-R64Y-38,14242,2012-06-12,2012-06-19,2012-06-24,1000,1,1000
SO48674,BK-R50B-60,26548,2012-06-23,2012-06-30,2012-07-05,783,1,783
SO48986,BK-R50R-62,26651,2012-07-22,2012-07-29,2012-08-03,783,1,783
SO49191,BK-R64Y-44,19435,2012-08-02,2012-08-09,2012-08-14,1000,1,1000
SO49218,BK-R89B-58,26113,2012-08-04,2012-08-11,2012-08-16,2182,1,2182
SO49258,BK-R89R-44,17828,2012-08-08,2012-08-15,2012-08-20,2443,1,2443
SO49314,BK-M68B-46,14214,2012-08-14,2012-08-21,2012-08-26,2049,1,2049
SO49381,BK-R50B-58,15553,2012-08-20,2012-08-27,2012-09-01,783,1,783
SO49382,BK-R64Y-40,25030,2012-08-20,2012-08-27,2012-09-01,1000,1,1000
SO49387,BK-R89R-48,17114,2012-08-21,2012-08-28,2012-09-02,2443,1,2443
SO50032,BK-R89R-48,13896,2012-10-11,2012-10-18,2012-10-23,2443,1,2443
SO50412,BK-M68B-38,27268,2012-11-04,2012-11-11,2012-11-16,2049,1,2049
SO51269,PK-7098,16693,2013-01-03,2013-01-10,2013-01-15,2,1,2
SO51285,BK-M68S-38,12397,2013-01-04,2013-01-11,2013-01-16,2320,1,2320
SO51479,HL-U509,16687,2013-01-16,2013-01-23,2013-01-28,35,1,35
SO51556,PK-7098,11022,2013-01-20,2013-01-27,2013-02-01,2,1,2
SO51676,TI-R982,20037,2013-01-27,2013-02-03,2013-02-08,33,1,33
SO51890,PK-7098,15571,2013-01-28,2013-02-04,2013-02-09,2,1,2
SO51912,TI-M823,13015,2013-01-28,2013-02-04,2013-02-09,35,1,35
SO51992,LJ-0192-L,18987,2013-01-30,2013-02-06,2013-02-11,50,1,50
SO52056,SJ-0194-S,18960,2013-01-31,2013-02-07,2013-02-12,54,1,54
SO52088,WB-H098,13860,2013-02-01,2013-02-08,2013-02-13,5,1,5
SO52199,TT-T092,27323,2013-02-03,2013-02-10,2013-02-15,5,1,5
SO52354,TI-M602,20138,2013-02-06,2013-02-13,2013-02-18,30,1,30
SO52488,GL-H102-M,11642,2013-02-09,2013-02-16,2013-02-21,24,1,24
SO52880,HL-U509-R,22646,2013-02-16,2013-02-23,2013-02-28,35,1,35
SO52902,SH-W890-L,19643,2013-02-17,2013-02-24,2013-03-01,70,1,70
SO53118,FE-6654,17387,2013-02-21,2013-02-28,2013-03-05,22,1,22
SO53439,BK-R79Y-48,14010,2013-02-27,2013-03-06,2013-03-11,1701,1,1701
SO53643,WB-H098,16746,2013-02-28,2013-03-07,2013-03-12,5,1,5
SO53857,BC-M005,12153,2013-03-04,2013-03-11,2013-03-16,10,1,10
SO54060,SH-W890-M,18671,2013-03-08,2013-03-15,2013-03-20,70,1,70
SO54142,HL-U509-R,16354,2013-03-09,2013-03-16,2013-03-21,35,1,35
SO54175,CA-1098,27792,2013-03-10,2013-03-17,2013-03-22,9,1,9
SO44388,BK-R93R-62,17924,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44432,BK-R93R-56,14165,2011-04-20,2011-04-27,2011-05-02,3578,1,3578
SO44471,BK-R50R-60,25561,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44715,BK-R93R-56,22182,2011-05-26,2011-06-02,2011-06-07,3578,1,3578
SO46742,BK-M68B-38,20206,2012-01-05,2012-01-12,2012-01-17,2049,1,2049
SO46844,BK-M68B-38,12343,2012-01-17,2012-01-24,2012-01-29,2049,1,2049
SO46874,BK-R64Y-38,24606,2012-01-21,2012-01-28,2012-02-02,1000,1,1000
SO47218,BK-R89R-48,21361,2012-02-15,2012-02-22,2012-02-27,2443,1,2443
SO47259,BK-R89B-48,13351,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47539,BK-R50R-48,20824,2012-03-12,2012-03-19,2012-03-24,783,1,783
SO47631,BK-M68S-38,26325,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47873,BK-R64Y-40,26321,2012-04-18,2012-04-25,2012-04-30,1000,1,1000
SO48490,BK-R64Y-38,24913,2012-06-07,2012-06-14,2012-06-19,1000,1,1000
SO48520,BK-R89B-52,16411,2012-06-10,2012-06-17,2012-06-22,2182,1,2182
SO48868,BK-R50B-44,19320,2012-07-09,2012-07-16,2012-07-21,783,1,783
SO48963,BK-R64Y-40,25011,2012-07-20,2012-07-27,2012-08-01,1000,1,1000
SO49282,BK-M68B-46,14133,2012-08-11,2012-08-18,2012-08-23,2049,1,2049
SO49292,BK-R64Y-48,19038,2012-08-12,2012-08-19,2012-08-24,1000,1,1000
SO49312,BK-R89R-48,17086,2012-08-14,2012-08-21,2012-08-26,2443,1,2443
SO49365,BK-R89R-44,23529,2012-08-19,2012-08-26,2012-08-31,2443,1,2443
SO49394,BK-R89B-58,23525,2012-08-21,2012-08-28,2012-09-02,2182,1,2182
SO49400,BK-R89B-44,17794,2012-08-23,2012-08-30,2012-09-04,2182,1,2182
SO49753,BK-M68B-38,14275,2012-09-19,2012-09-26,2012-10-01,2049,1,2049
SO50091,BK-R50B-60,19436,2012-10-17,2012-10-24,2012-10-29,783,1,783
SO50507,BK-R50B-58,27366,2012-11-13,2012-11-20,2012-11-25,783,1,783
SO50536,BK-R89R-48,24462,2012-11-17,2012-11-24,2012-11-29,2443,1,2443
SO50763,BK-R89B-44,16513,2012-11-28,2012-12-05,2012-12-10,2182,1,2182
SO51013,BK-M68B-38,11577,2012-12-21,2012-12-28,2013-01-02,2049,1,2049
SO51262,WB-H098,11340,2013-01-02,2013-01-09,2013-01-14,5,1,5
SO51340,BK-M38S-42,13789,2013-01-07,2013-01-14,2013-01-19,769,1,769
SO51420,RA-H123,11109,2013-01-11,2013-01-18,2013-01-23,120,1,120
SO51493,CA-1098,11001,2013-01-16,2013-01-23,2013-01-28,9,1,9
SO51617,CA-1098,22441,2013-01-23,2013-01-30,2013-02-04,9,1,9
SO51668,BK-M68S-38,11101,2013-01-26,2013-02-02,2013-02-07,2320,1,2320
SO52172,TI-R982,24989,2013-02-03,2013-02-10,2013-02-15,33,1,33
SO52208,PK-7098,21603,2013-02-03,2013-02-10,2013-02-15,2,1,2
SO52307,HY-1023-70,21412,2013-02-05,2013-02-12,2013-02-17,55,1,55
SO52428,TT-M928,18604,2013-02-08,2013-02-15,2013-02-20,5,1,5
SO52469,BK-M68S-38,11406,2013-02-09,2013-02-16,2013-02-21,2320,1,2320
SO52500,TT-M928,15469,2013-02-09,2013-02-16,2013-02-21,5,1,5
SO52537,TI-M267,21252,2013-02-10,2013-02-17,2013-02-22,25,1,25
SO52581,BC-M005,19570,2013-02-11,2013-02-18,2013-02-23,10,1,10
SO52645,TT-M928,17637,2013-02-12,2013-02-19,2013-02-24,5,1,5
SO52815,CA-1098,21070,2013-02-15,2013-02-22,2013-02-27,9,1,9
SO52820,TT-T092,25672,2013-02-15,2013-02-22,2013-02-27,5,1,5
SO52820,PK-7098,25672,2013-02-15,2013-02-22,2013-02-27,2,1,2
SO52838,BK-R64Y-44,19432,2013-02-15,2013-02-22,2013-02-27,1120,1,1120
SO52954,CL-9009,14081,2013-02-18,2013-02-25,2013-03-02,8,1,8
SO53130,BC-R205,19450,2013-02-21,2013-02-28,2013-03-05,9,1,9
SO53154,TT-M928,15366,2013-02-22,2013-03-01,2013-03-06,5,1,5
SO53166,BC-M005,15378,2013-02-22,2013-03-01,2013-03-06,10,1,10
SO53222,WB-H098,17111,2013-02-23,2013-03-02,2013-03-07,5,1,5
SO53276,TT-M928,12159,2013-02-24,2013-03-03,2013-03-08,5,1,5
SO53286,VE-C304-S,21611,2013-02-24,2013-03-03,2013-03-08,64,1,64
SO53328,SJ-0194-X,13889,2013-02-25,2013-03-04,2013-03-09,54,1,54
SO53407,HL-U509-R,24594,2013-02-27,2013-03-06,2013-03-11,35,1,35
SO53876,BK-M68S-46,12130,2013-03-05,2013-03-12,2013-03-17,2320,1,2320
SO54012,TT-R982,24181,2013-03-07,2013-03-14,2013-03-19,4,1,4
SO54019,TT-M928,11891,2013-03-07,2013-03-14,2013-03-19,5,1,5
SO54105,BK-M68B-42,12328,2013-03-09,2013-03-16,2013-03-21,2295,1,2295
SO54272,TI-M602,22736,2013-03-12,2013-03-19,2013-03-24,30,1,30
SO44012,BK-M82B-42,11052,2011-02-17,2011-02-24,2011-03-01,3375,1,3375
SO44329,BK-R93R-44,17904,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44439,BK-R93R-62,14195,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44704,BK-M82B-44,29403,2011-05-24,2011-05-31,2011-06-05,3375,1,3375
SO45153,BK-R93R-62,19089,2011-07-14,2011-07-21,2011-07-26,3578,1,3578
SO45234,BK-R50R-48,18009,2011-07-27,2011-08-03,2011-08-08,699,1,699
SO45245,BK-R93R-62,18928,2011-07-29,2011-08-05,2011-08-10,3578,1,3578
SO46504,BK-R50B-52,15005,2011-12-16,2011-12-23,2011-12-28,699,1,699
SO46873,BK-R89B-52,21167,2012-01-21,2012-01-28,2012-02-02,2182,1,2182
SO47157,BK-R89R-48,25864,2012-02-09,2012-02-16,2012-02-21,2443,1,2443
SO47288,BK-R89B-44,13353,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47517,BK-R50B-52,15308,2012-03-09,2012-03-16,2012-03-21,783,1,783
SO47639,BK-R50R-48,15321,2012-03-26,2012-04-02,2012-04-07,783,1,783
SO47838,BK-R89R-58,13456,2012-04-14,2012-04-21,2012-04-26,2182,1,2182
SO48443,BK-M68S-38,12232,2012-06-03,2012-06-10,2012-06-15,2071,1,2071
SO48658,BK-M68S-38,12228,2012-06-22,2012-06-29,2012-07-04,2071,1,2071
SO48719,BK-R89R-44,23099,2012-06-28,2012-07-05,2012-07-10,2443,1,2443
SO48961,BK-M68B-38,13619,2012-07-20,2012-07-27,2012-08-01,2049,1,2049
SO49591,BK-M68S-38,27092,2012-09-01,2012-09-08,2012-09-13,2071,1,2071
SO49649,BK-R50R-44,21027,2012-09-08,2012-09-15,2012-09-20,783,1,783
SO49800,BK-R89B-48,24004,2012-09-25,2012-10-02,2012-10-07,2182,1,2182
SO50061,BK-R89B-52,24166,2012-10-14,2012-10-21,2012-10-26,2182,1,2182
SO50406,BK-M68B-42,15229,2012-11-03,2012-11-10,2012-11-15,2049,1,2049
SO51006,BK-R64Y-48,14461,2012-12-20,2012-12-27,2013-01-01,1000,1,1000
SO51232,BK-T18Y-58,11615,2012-12-31,2013-01-07,2013-01-12,742,1,742
SO51523,PK-7098,24427,2013-01-18,2013-01-25,2013-01-30,2,1,2
SO51541,CA-1098,22630,2013-01-19,2013-01-26,2013-01-31,9,1,9
SO51996,HL-U509-B,14245,2013-01-30,2013-02-06,2013-02-11,35,1,35
SO52560,TI-M823,11231,2013-02-10,2013-02-17,2013-02-22,35,1,35
SO52616,BC-M005,11485,2013-02-12,2013-02-19,2013-02-24,10,1,10
SO52623,SJ-0194-L,17238,2013-02-12,2013-02-19,2013-02-24,54,1,54
SO52726,VE-C304-M,16740,2013-02-14,2013-02-21,2013-02-26,64,1,64
SO52867,TT-M928,14845,2013-02-16,2013-02-23,2013-02-28,5,1,5
SO52887,SO-R809-L,21565,2013-02-17,2013-02-24,2013-03-01,9,1,9
SO52977,TI-T723,27293,2013-02-19,2013-02-26,2013-03-03,29,1,29
SO52985,VE-C304-L,18094,2013-02-19,2013-02-26,2013-03-03,64,1,64
SO53119,BK-M68B-42,11983,2013-02-21,2013-02-28,2013-03-05,2295,1,2295
SO53157,GL-H102-L,13802,2013-02-22,2013-03-01,2013-03-06,24,1,24
SO53160,TT-R982,23623,2013-02-22,2013-03-01,2013-03-06,4,1,4
SO53229,TI-M823,11255,2013-02-23,2013-03-02,2013-03-07,35,1,35
SO53252,TI-M267,26078,2013-02-24,2013-03-03,2013-03-08,25,1,25
SO53323,TI-T723,23964,2013-02-25,2013-03-04,2013-03-09,29,1,29
SO53334,BK-T79U-46,28217,2013-02-25,2013-03-04,2013-03-09,2384,1,2384
SO53335,WB-H098,28714,2013-02-25,2013-03-04,2013-03-09,5,1,5
SO53358,BK-R79Y-40,17080,2013-02-26,2013-03-05,2013-03-10,1701,1,1701
SO53406,TI-M823,21962,2013-02-27,2013-03-06,2013-03-11,35,1,35
SO53713,HL-U509-B,11894,2013-03-01,2013-03-08,2013-03-13,35,1,35
SO53727,TT-M928,21375,2013-03-02,2013-03-09,2013-03-14,5,1,5
SO53767,SJ-0194-X,28840,2013-03-02,2013-03-09,2013-03-14,54,1,54
SO53970,WB-H098,18696,2013-03-06,2013-03-13,2013-03-18,5,1,5
SO54007,SH-W890-M,15356,2013-03-07,2013-03-14,2013-03-19,70,1,70
SO54019,HL-U509-B,11891,2013-03-07,2013-03-14,2013-03-19,35,1,35
SO54076,TI-T723,28374,2013-03-08,2013-03-15,2013-03-20,29,1,29
SO54103,SO-R809-M,24903,2013-03-09,2013-03-16,2013-03-21,9,1,9
SO54186,SJ-0194-S,24887,2013-03-11,2013-03-18,2013-03-23,54,1,54
SO54217,TI-M602,15878,2013-03-11,2013-03-18,2013-03-23,30,1,30
SO43812,BK-R93R-48,27662,2011-01-24,2011-01-31,2011-02-05,3578,1,3578
SO43984,BK-R93R-44,13545,2011-02-11,2011-02-18,2011-02-23,3578,1,3578
SO44028,BK-R93R-48,17048,2011-02-20,2011-02-27,2011-03-04,3578,1,3578
SO44206,BK-M82S-48,11250,2011-03-17,2011-03-24,2011-03-29,3400,1,3400
SO44425,BK-R93R-44,17504,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44468,BK-M82B-48,11075,2011-04-28,2011-05-05,2011-05-10,3375,1,3375
SO44620,BK-R93R-48,18204,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO45373,BK-M82B-42,25994,2011-08-05,2011-08-12,2011-08-17,3375,1,3375
SO45504,BK-R50B-48,14730,2011-08-26,2011-09-02,2011-09-07,699,1,699
SO45607,BK-R50R-52,25830,2011-09-01,2011-09-08,2011-09-13,699,1,699
SO45706,BK-R93R-52,11267,2011-09-17,2011-09-24,2011-09-29,3578,1,3578
SO45820,BK-R50B-48,25832,2011-09-29,2011-10-06,2011-10-11,699,1,699
SO46181,BK-M82B-38,12004,2011-11-08,2011-11-15,2011-11-20,3375,1,3375
SO46194,BK-R93R-52,11939,2011-11-10,2011-11-17,2011-11-22,3578,1,3578
SO46915,BK-M68B-46,26276,2012-01-27,2012-02-03,2012-02-08,2049,1,2049
SO47270,BK-M68B-42,28519,2012-02-21,2012-02-28,2012-03-04,2049,1,2049
SO47566,BK-R64Y-48,24613,2012-03-16,2012-03-23,2012-03-28,1000,1,1000
SO47606,BK-R89B-48,15928,2012-03-22,2012-03-29,2012-04-03,2182,1,2182
SO47768,BK-R89R-58,21985,2012-04-04,2012-04-11,2012-04-16,2182,1,2182
SO48094,BK-R89R-52,13657,2012-04-30,2012-05-07,2012-05-12,2443,1,2443
SO48168,BK-R89B-44,22904,2012-05-12,2012-05-19,2012-05-24,2182,1,2182
SO48800,BK-R50B-52,15491,2012-06-30,2012-07-07,2012-07-12,783,1,783
SO48929,BK-M68S-38,13526,2012-07-15,2012-07-22,2012-07-27,2071,1,2071
SO49000,BK-M68B-42,12460,2012-07-25,2012-08-01,2012-08-06,2049,1,2049
SO49202,BK-R89B-48,17829,2012-08-03,2012-08-10,2012-08-15,2182,1,2182
SO49895,BK-R89B-44,17789,2012-09-28,2012-10-05,2012-10-10,2182,1,2182
SO50023,BK-R50B-48,15780,2012-10-10,2012-10-17,2012-10-22,783,1,783
SO50458,BK-M68S-42,15438,2012-11-08,2012-11-15,2012-11-20,2071,1,2071
SO50804,BK-R89B-58,24466,2012-12-01,2012-12-08,2012-12-13,2182,1,2182
SO50823,BK-R89B-44,24601,2012-12-03,2012-12-10,2012-12-15,2182,1,2182
SO50962,BK-R89B-52,16937,2012-12-16,2012-12-23,2012-12-28,2182,1,2182
SO51071,BK-M68B-42,21655,2012-12-27,2013-01-03,2013-01-08,2049,1,2049
SO51179,TI-R982,22430,2012-12-28,2013-01-04,2013-01-09,33,1,33
SO51184,TI-M823,11263,2012-12-28,2013-01-04,2013-01-09,35,1,35
SO51260,BC-R205,25618,2013-01-01,2013-01-08,2013-01-13,9,1,9
SO51291,BC-M005,11447,2013-01-04,2013-01-11,2013-01-16,10,1,10
SO51368,BK-R19B-48,19763,2013-01-08,2013-01-15,2013-01-20,540,1,540
SO51433,BK-T18U-58,26307,2013-01-12,2013-01-19,2013-01-24,742,1,742
SO51437,BK-R19B-44,21488,2013-01-12,2013-01-19,2013-01-24,540,1,540
SO51474,BK-R64Y-44,19202,2013-01-15,2013-01-22,2013-01-27,1120,1,1120
SO51500,WB-H098,21014,2013-01-16,2013-01-23,2013-01-28,5,1,5
SO51510,BK-T79U-54,12315,2013-01-17,2013-01-24,2013-01-29,2384,1,2384
SO51529,BC-R205,18222,2013-01-19,2013-01-26,2013-01-31,9,1,9
SO51566,WB-H098,24414,2013-01-20,2013-01-27,2013-02-01,5,1,5
SO51977,CA-1098,18191,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO52165,TI-M602,16617,2013-02-03,2013-02-10,2013-02-15,30,1,30
SO52194,FE-6654,16209,2013-02-03,2013-02-10,2013-02-15,22,1,22
SO52196,TI-R628,17993,2013-02-03,2013-02-10,2013-02-15,25,1,25
SO52208,TT-R982,21603,2013-02-03,2013-02-10,2013-02-15,4,1,4
SO52544,HY-1023-70,23682,2013-02-10,2013-02-17,2013-02-22,55,1,55
SO52632,LJ-0192-S,21574,2013-02-12,2013-02-19,2013-02-24,50,1,50
SO52765,BK-T18U-50,26317,2013-02-14,2013-02-21,2013-02-26,742,1,742
SO52822,HL-U509-B,11650,2013-02-15,2013-02-22,2013-02-27,35,1,35
SO52912,TI-M823,11023,2013-02-17,2013-02-24,2013-03-01,35,1,35
SO52961,BK-R19B-48,21646,2013-02-18,2013-02-25,2013-03-02,540,1,540
SO53029,BC-M005,21720,2013-02-20,2013-02-27,2013-03-04,10,1,10
SO53083,TI-R982,22448,2013-02-21,2013-02-28,2013-03-05,33,1,33
SO53313,WB-H098,23676,2013-02-25,2013-03-04,2013-03-09,5,1,5
SO53335,BC-R205,28714,2013-02-25,2013-03-04,2013-03-09,9,1,9
SO53370,HL-U509,17569,2013-02-26,2013-03-05,2013-03-10,35,1,35
SO53665,BK-R89R-58,24537,2013-03-01,2013-03-08,2013-03-13,2443,1,2443
SO53675,TI-R982,18325,2013-03-01,2013-03-08,2013-03-13,33,1,33
SO53691,HL-U509-R,13302,2013-03-01,2013-03-08,2013-03-13,35,1,35
SO53721,BK-M68S-38,11568,2013-03-02,2013-03-09,2013-03-14,2320,1,2320
SO53798,LJ-0192-M,18534,2013-03-03,2013-03-10,2013-03-15,50,1,50
SO53861,BK-T18Y-62,26224,2013-03-04,2013-03-11,2013-03-16,742,1,742
SO53871,HL-U509,22477,2013-03-04,2013-03-11,2013-03-16,35,1,35
SO53942,RA-H123,13144,2013-03-06,2013-03-13,2013-03-18,120,1,120
SO53957,TI-T723,22697,2013-03-06,2013-03-13,2013-03-18,29,1,29
SO54066,HL-U509-B,18170,2013-03-08,2013-03-15,2013-03-20,35,1,35
SO54254,BK-T44U-60,14062,2013-03-12,2013-03-19,2013-03-24,1215,1,1215
SO43957,BK-R93R-52,28068,2011-02-06,2011-02-13,2011-02-18,3578,1,3578
SO44177,BK-M82B-44,11337,2011-03-09,2011-03-16,2011-03-21,3375,1,3375
SO44194,BK-R93R-62,17064,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44209,BK-R93R-44,17257,2011-03-17,2011-03-24,2011-03-29,3578,1,3578
SO44244,BK-R93R-48,17329,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44257,BK-R93R-52,12212,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44644,BK-R93R-44,12279,2011-05-13,2011-05-20,2011-05-25,3578,1,3578
SO44987,BK-R93R-56,12323,2011-06-24,2011-07-01,2011-07-06,3578,1,3578
SO45089,BK-M82B-48,25977,2011-07-03,2011-07-10,2011-07-15,3375,1,3375
SO45490,BK-R93R-52,22976,2011-08-24,2011-08-31,2011-09-05,3578,1,3578
SO45719,BK-M82B-44,20000,2011-09-19,2011-09-26,2011-10-01,3375,1,3375
SO45722,BK-M82B-48,11908,2011-09-19,2011-09-26,2011-10-01,3375,1,3375
SO45918,BK-R93R-52,11741,2011-10-15,2011-10-22,2011-10-27,3578,1,3578
SO46285,BK-M82S-44,12005,2011-11-21,2011-11-28,2011-12-03,3400,1,3400
SO46708,BK-R89B-52,21200,2012-01-01,2012-01-08,2012-01-13,2182,1,2182
SO46811,BK-R89R-48,12941,2012-01-14,2012-01-21,2012-01-26,2443,1,2443
SO47251,BK-R89B-52,21226,2012-02-18,2012-02-25,2012-03-01,2182,1,2182
SO47550,BK-R50B-62,15290,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO48534,BK-R89R-58,16448,2012-06-11,2012-06-18,2012-06-23,2182,1,2182
SO49376,BK-M68S-42,14125,2012-08-20,2012-08-27,2012-09-01,2071,1,2071
SO49399,BK-R50B-44,15540,2012-08-23,2012-08-30,2012-09-04,783,1,783
SO49414,BK-R89R-44,17096,2012-08-24,2012-08-31,2012-09-05,2443,1,2443
SO49772,BK-R89B-58,23661,2012-09-22,2012-09-29,2012-10-04,2182,1,2182
SO49956,BK-R64Y-44,25112,2012-10-04,2012-10-11,2012-10-16,1000,1,1000
SO50478,BK-R50B-44,15893,2012-11-10,2012-11-17,2012-11-22,783,1,783
SO50485,BK-M68B-42,27446,2012-11-11,2012-11-18,2012-11-23,2049,1,2049
SO50530,BK-R64Y-44,19912,2012-11-17,2012-11-24,2012-11-29,1000,1,1000
SO50795,BK-R50R-62,27489,2012-11-30,2012-12-07,2012-12-12,783,1,783
SO50830,BK-R50B-58,27613,2012-12-04,2012-12-11,2012-12-16,783,1,783
SO51023,BK-M68B-42,13517,2012-12-22,2012-12-29,2013-01-03,2049,1,2049
SO51054,BK-M68S-42,11547,2012-12-25,2013-01-01,2013-01-06,2071,1,2071
SO51244,TT-R982,29355,2012-12-31,2013-01-07,2013-01-12,4,1,4
SO51365,TI-M823,11156,2013-01-08,2013-01-15,2013-01-20,35,1,35
SO51432,BK-M68S-38,11092,2013-01-12,2013-01-19,2013-01-24,2320,1,2320
SO51519,BK-M38S-46,14078,2013-01-18,2013-01-25,2013-01-30,769,1,769
SO51520,FE-6654,11015,2013-01-18,2013-01-25,2013-01-30,22,1,22
SO51578,BK-R19B-58,27744,2013-01-21,2013-01-28,2013-02-02,540,1,540
SO51681,BK-T18U-54,12272,2013-01-27,2013-02-03,2013-02-08,742,1,742
SO51966,CA-1098,13540,2013-01-30,2013-02-06,2013-02-11,9,1,9
SO52078,TI-R982,25439,2013-02-01,2013-02-08,2013-02-13,33,1,33
SO52300,TT-T092,26807,2013-02-05,2013-02-12,2013-02-17,5,1,5
SO52353,TI-M267,16539,2013-02-06,2013-02-13,2013-02-18,25,1,25
